name,price,original_price,discount,rating,review_count,sales_count,inventory_status,brand_name,seller_name,categories,short_description,link
"Bếp từ đơn Sunhouse Mama SHD6882, Công suất 2000W, Tặng kèm nồi lẩu, Hàng chính hãng - Bảo hành 24 tháng",1248998,1248998,0,0.0,0,1,N/A,N/A,Do Gia Dung Ha Linh,,N/A,https://tiki.vn/bep-tu-don-sunhouse-mama-shd6882-bao-hanh-24-thang-cong-suat-2000w-p242657401.html?spid=242657402
"Bếp Từ Đơn Elmich ICE-1831 (Công Suất 2100W, Điều Khiển Cảm Ứng, Mặt Kính Ceramic Cường Lực) - Hàng Chính Hãng",1590000,1590000,0,5.0,2,18,N/A,N/A,ANP living,,N/A,https://tiki.vn/bep-tu-don-elmich-ice-1831-cong-suat-2100w-dieu-khien-cam-ung-mat-kinh-ceramic-cuong-luc-p194133204.html?spid=194133205
"Bếp Từ Đơn Elmich ICE-1832 (Công Suất 2100W, Điều Khiển Cảm Ứng, Mặt Kính Ceramic Cường Lực) - Hàng Chính Hãng",1490000,1490000,0,0.0,0,2,N/A,N/A,ANP living,,N/A,https://tiki.vn/bep-tu-don-elmich-ice-1832-cong-suat-2100w-dieu-khien-cam-ung-mat-kinh-ceramic-cuong-luc-p194133770.html?spid=194133771
Bếp từ BlueStone ICB-6619 - Hàng chính hãng,1190000,1550000,23,5.0,1,1,N/A,N/A,Nguyễn Kim Official,,N/A,https://tiki.vn/bep-tu-bluestone-icb-6619-hang-chinh-hang-p212564214.html?spid=212564216
BẾP TỪ DUSLER DL- 620 - hàng chính hãng,11900000,11900000,0,0.0,0,0,N/A,N/A,Crep Protect VN,,N/A,https://tiki.vn/bep-tu-dusler-dl-620-hang-chinh-hang-p273158754.html?spid=273158755
BẾP TỪ DUSLER DL 666 - hàng chính hãng,13900000,13900000,0,0.0,0,0,N/A,N/A,Crep Protect VN,,N/A,https://tiki.vn/bep-tu-dusler-dl-666-hanh-chinh-hang-p273156360.html?spid=273156361
Bếp từ Nagakawa NAG0704 hàng chính hãng ,1114000,1114000,0,0.0,0,0,N/A,N/A,ĐiệnMáyPhúcHưng,,N/A,https://tiki.vn/bep-tu-nagakawa-nag0704-hang-chinh-hang-p274124083.html?spid=274124084
Bếp điện từ Bluestone ICB-6731 - Hàng chính hãng,1539000,1700000,9,0.0,0,0,N/A,N/A,Long Hưng Official Store,,N/A,https://tiki.vn/bep-dien-tu-bluestone-icb-6731-hang-chinh-hang-p276349715.html?spid=276349716
BẾP TỪ ĐƠN CHÍNH HÃNG D'MESTIK DK88,1900000,1900000,0,0.0,0,0,N/A,N/A,Bếp Bình Minh Bình Dương,,N/A,https://tiki.vn/bep-tu-don-chinh-hang-d-mestik-dk88-p57730502.html?spid=77916295
Bếp Từ Eurosun EU-T197 - Hàng chính hãng,1935000,1935000,0,0.0,0,0,N/A,N/A,Siêu Thị Bếp Vũ Sơn,,N/A,https://tiki.vn/bep-tu-eurosun-eu-t197-hang-chinh-hang-p275108607.html?spid=275108608
