name,price,original_price,discount,rating,review_count,sales_count,inventory_status,brand_name,seller_name,categories,short_description,link
 Ấm siêu tốc Braun WK1500BK-Hàng chính hãng,1399000,1485000,6,5.0,1,1,N/A,N/A,Home1,,N/A,https://tiki.vn/am-sieu-toc-braun-wk1500bk-hang-chinh-hang-p270471037.html?spid=270471038
ẤM SIÊU TỐC DELONGHI KBOV 2001 AZ Hàng Chính Hãng,2590000,2690000,4,0.0,0,0,N/A,N/A,Telovietnam,,N/A,https://tiki.vn/am-sieu-toc-delonghi-kbov-2001-az-hang-chinh-hang-p249220007.html?spid=249220008
Ấm siêu tốc ATS1.8RED hàng chính hãng,1500000,1500000,0,0.0,0,0,N/A,N/A,Bếp Minh Hà,,N/A,https://tiki.vn/am-sieu-toc-ats1-8red-hang-chinh-hang-p211957625.html?spid=211957626
Ấm siêu tốc SMEG KLF03PKEU Hàng Chính Hãng,4890000,4990000,2,0.0,0,0,N/A,N/A,Telovietnam,,N/A,https://tiki.vn/am-sieu-toc-smeg-klf03pkeu-hang-chinh-hang-p248894639.html?spid=248894640
Ấm siêu tốc Bennix BN-1018MC - Hàng chính hãng,189990,189990,0,0.0,0,0,N/A,N/A,Dangkhoaplaza,,N/A,https://tiki.vn/am-sieu-toc-bennix-bn-1018mc-hang-chinh-hang-p33352731.html?spid=33352732
Ấm siêu tốc SMEG KLF05PKEU Hàng Chính Hãng,3390000,3490000,3,0.0,0,0,N/A,N/A,Telovietnam,,N/A,https://tiki.vn/am-sieu-toc-smeg-klf05pkeu-hang-chinh-hang-p248800075.html?spid=248800076
[HÀNG CHÍNH HÃNG] Ấm siêu tốc inox Osako OSA-206,171000,171000,0,0.0,0,0,N/A,N/A,Điện máy TMT Home,,N/A,https://tiki.vn/am-sieu-toc-inox-osako-osa-206-p242075075.html?spid=242075076
 Ấm siêu tốc SMEG KLF05PBEU Hàng chính hãng,3350000,3450000,3,0.0,0,0,N/A,N/A,Telovietnam,,N/A,https://tiki.vn/am-sieu-toc-smeg-klf05pbeu-p274553653.html?spid=274553654
Ấm siêu tốc SMEG KLF03PGEU hàng chính hãng,4890000,4990000,2,0.0,0,0,N/A,N/A,Telovietnam,,N/A,https://tiki.vn/am-sieu-toc-smeg-klf03pgeu-hang-chinh-hang-p272426865.html?spid=272426866
Ấm siêu tốc Unie UE-300 dung tích 1L,629000,1190000,47,0.0,0,0,N/A,N/A,AM MART,,N/A,https://tiki.vn/am-sieu-toc-unie-ue-300-dung-tich-1l-p149353629.html?spid=274610243
Ấm siêu tốc Trường An ST03- Hàng chính hãng,175000,175000,0,0.0,0,0,N/A,N/A,Công Ty Phong Tiến,,N/A,https://tiki.vn/am-sieu-toc-truong-an-st03-hang-chinh-hang-p276255776.html?spid=276255777
 Ấm Siêu Tốc Mini Tiross TS1360- Hàng Chính Hãng,375700,375700,0,0.0,0,2,N/A,N/A,TR Center,,N/A,https://tiki.vn/am-sieu-toc-mini-tiross-ts1360-hang-chinh-hang-p85671612.html?spid=85671614
Ấm siêu tốc Braun WK1100WH-Hàng chính hãng,949000,1299000,27,0.0,0,2,N/A,N/A,Home1,,N/A,https://tiki.vn/am-sieu-toc-braun-wk1100wh-hang-chinh-hang-p270470577.html?spid=270470578
Ấm siêu tốc SMEG KLF03GREU Hàng Chính Hãng,4890000,4990000,2,0.0,0,0,N/A,N/A,Telovietnam,,N/A,https://tiki.vn/am-sieu-toc-smeg-klf03greu-hang-chinh-hang-p248799078.html?spid=248799079
Ấm Siêu Tốc Smeg KLF03EGMEU Hàng chính hãng,4890000,4990000,2,0.0,0,0,N/A,N/A,Telovietnam,,N/A,https://tiki.vn/am-sieu-toc-smeg-klf03egmeu-hang-chinh-hang-p272303618.html?spid=272303619
Ấm siêu tốc SMEG KLF05WHEU Hàng chính hãng,3150000,3250000,3,0.0,0,0,N/A,N/A,Telovietnam,,N/A,https://tiki.vn/a-m-sie-u-to-c-smeg-klf05wheu-hang-chinh-hang-p273347764.html?spid=273347765
Ấm siêu tốc Smeg KLF04RDEU Hàng Chính hãng,5290000,5390000,2,0.0,0,0,N/A,N/A,Telovietnam,,N/A,https://tiki.vn/am-sieu-toc-smeg-klf04rdeu-hang-chinh-hang-p271072950.html?spid=271072951
Ấm siêu tốc Klarstein 1.7 lít - hàng chính hãng,1750000,1750000,0,0.0,0,0,N/A,N/A,Nhật Nam Shop 24H,,N/A,https://tiki.vn/am-sieu-toc-klarstein-1-7-lit-hang-chinh-hang-p182095243.html?spid=182095247
