name,price,original_price,discount,rating,review_count,sales_count,inventory_status,brand_name,seller_name,categories,short_description,link
Quạt Tích Điện Mi-Lux F188 Đối Lưu Không Khí Thế Hệ Mới Pin 8000mAh Tích Điện 20- 60 Giờ Gồm 4 Cấp Độ GióTích Hợp Đèn Ngủ - Hàng Chính Hãng,1570000,2999000,48,4.8,6,14,N/A,N/A,HOMES STORE,,N/A,https://tiki.vn/quat-tich-dien-mi-lux-f188-doi-luu-khong-khi-the-he-moi-pin-8000mah-tich-dien-20-60-gio-gom-4-cap-do-gio-tich-hop-den-ngu-hang-chinh-hang-p265546751.html?spid=170184319
Quạt Tích Điện Để Bàn Xiaomi Mijia Phiên Bản 2023 Không Gian Sử Dụng 10-20m2 Sử Dụng 18 Giờ Liên Tục - Hàng Chính Hãng,750000,1359000,45,4.7,7,40,N/A,N/A,HOMES STORE,,N/A,https://tiki.vn/quat-tich-dien-gap-gon-mini-xiaomi-mija-phien-ban-2023-khong-gian-su-dung-10-20m2-su-dung-18-gio-lien-tuc-hang-chinh-hang-p245790454.html?spid=245790455
"Quạt đứng Toshiba F-LSD10(W)VN - Màu trắng - Điều khiển từ xa núm xoay vô cực - 9 cánh - DC inverter tiết kiệm điện 70% - 26 tốc độ gió - Màn hình LED hiển thị - Hàng chính hãng, bảo hành 12 tháng, chất lượng Nhật Bản",1749000,2090000,16,0.0,0,1,N/A,N/A,Gia Dụng Lạc Khải,,N/A,https://tiki.vn/quat-dung-toshiba-f-lsd10-w-vn-mau-trang-dieu-khien-tu-xa-num-xoay-vo-cuc-9-canh-dc-inverter-tiet-kiem-dien-70-26-toc-do-gio-man-hinh-led-hien-thi-hang-chinh-hang-bao-hanh-12-thang-cha-t-luo-ng-nha-t-ba-n-p272885519.html?spid=272885520
"Quạt Tích Điện Để Bàn WiWU Carter Circulating FS05 Có Đèn Báo Pin, Xông Tinh Dầu Tạo Hương Thơm - Hàng Chính Hãng",700000,700000,0,0.0,0,0,N/A,N/A,Tazano Official Store,,N/A,https://tiki.vn/quat-tich-dien-de-ban-wiwu-carter-circulating-fs05-co-den-bao-pin-xong-tinh-dau-tao-huong-thom-hang-chinh-hang-p274885086.html?spid=274885087
"Quạt sạc tích điện để bàn Sothing Remax F11, Pin 1200mAh, 3 tốc độ gió, góc xoay 360- Hàng chính hãng",169000,169000,0,0.0,0,0,N/A,N/A,SOTHING Xiangwu Official store,,N/A,https://tiki.vn/quat-sac-tich-dien-de-ban-sothing-remax-f11-pin-1200mah-3-toc-do-gio-goc-xoay-360-hang-chinh-hang-p275927212.html?spid=275927213
"Quạt điện lửng Mitomo FCE-60HEV, công suất 60W mạnh mẽ, động cơ dây đồng - hàng chính hãng bảo hành 2 năm",679000,1255000,46,5.0,1,3,N/A,N/A,MITOMO ELECTRONIC,,N/A,https://tiki.vn/quat-dien-lung-mitomo-fce-60hev-cong-suat-60w-manh-me-dong-co-day-dong-hang-chinh-hang-bao-hanh-2-nam-p275613083.html?spid=275613084
"Quạt mini tích điện siêu bền gấp gọn - kéo dài, dung lượng pin lớn 7200mAh kèm sạc điện thoại, 4 chế độ gió dùng mọi nơi - Hàng chính hãng",300000,300000,0,0.0,0,0,N/A,N/A,X Game,,N/A,https://tiki.vn/quat-mini-tich-dien-sieu-ben-gap-gon-keo-dai-dung-luong-pin-lon-7200mah-kem-sac-dien-thoai-4-che-do-gio-dung-moi-noi-hang-chinh-hang-p274561164.html?spid=274561183
Quạt Sạc Tích Điện Để Bàn Và Treo Tường USB TIROSS TS2283  Pin 5000mAh (4-15h) 10w Model 2023 - Hàng Chính Hãng,799000,1199000,33,0.0,0,0,N/A,N/A,Điện Máy Gia Dụng Smilemart,,N/A,https://tiki.vn/quat-sac-tich-dien-de-ban-va-treo-tuong-usb-tiross-ts2283-pin-5000mah-4-15h-10w-model-2023-hang-chinh-hang-p263195696.html?spid=263195697
"Quạt tích điện đối lưu Smartmi Xiaomi Gen 3 PRO Circulation Fan – Xoay 3D ngang dọc, pin 40 giờ liên tục Hàng chính hãng",3500000,3500000,0,0.0,0,2,N/A,N/A,GIA DỤNG VIỆT,,N/A,https://tiki.vn/quat-tich-dien-doi-luu-smartmi-xiaomi-gen-3-pro-circulation-fan-xoay-3d-ngang-doc-pin-40-gio-lien-tuc-hang-chinh-hang-p184994455.html?spid=201655224
"Quạt Trần Lõi Đồng INERTER  Nhiều Lựa Chọn Màu,Có 6 Cấp Độ Gió, động cơ DC tiết kiệm điện, có ĐK từ xa",1600000,1600000,0,0.0,0,1,N/A,N/A,Đại Việt Gold,,N/A,https://tiki.vn/quat-tran-loi-dong-inerter-nhieu-lua-chon-mau-co-6-cap-do-gio-dong-co-dc-tiet-kiem-dien-co-dk-tu-xa-p252055287.html?spid=252055293
"QUẠT TRẦN ĐÈN 6 CÁNH,TẶNG KÈM ĐIỀU KHIỂN TỪ XA,LED 3 CHẾ ĐỘ ÁNH SÁNG,ĐỘNG CƠ DC SIÊU TIẾT KIỆM ĐIỆN",2190000,2190000,0,0.0,0,0,N/A,N/A,Đại Việt Gold,,N/A,https://tiki.vn/quat-tran-den-6-canh-tang-kem-dieu-khien-tu-xa-led-3-che-do-anh-sang-dong-co-dc-sieu-tiet-kiem-dien-p194825600.html?spid=194825601
Quạt sạc điện có điều khiển Rapido RBF-30 (Pin 6000mAh) - Hàng chính hãng - Công suất: 30W  - Chế độ gió: Gió thường,1598000,2577000,38,0.0,0,1,N/A,N/A,Edistributor,,N/A,https://tiki.vn/quat-sac-dien-co-dieu-khien-rapido-rbf-30-pin-6000mah-hang-chinh-hang-cong-suat-30w-che-do-gio-gio-thuong-p274843781.html?spid=274843784
"Quạt trần có đèn trang trí, màu trắng sang trọng, động cơ ĐC tiết kiệm điện, có điều khiển từ xa và hẹn giờ",1950000,1950000,0,0.0,0,0,N/A,N/A,Đại Việt Gold,,N/A,https://tiki.vn/quat-tran-co-den-trang-tri-mau-trang-sang-trong-dong-co-dc-tiet-kiem-dien-co-dieu-khien-tu-xa-va-hen-gio-p74190395.html?spid=74190396
Quạt không dây Xiaomi Smartmi Gen 3 Pro/ Gen 3/ Gen 2S - Bản quốc tế kết nối app thông minh tích hợp tích điện,3500000,3500000,0,0.0,0,1,N/A,N/A,GIA DỤNG VIỆT,,N/A,https://tiki.vn/quat-khong-day-xiaomi-smartmi-gen-3-pro-gen-3-gen-2s-ban-quoc-te-ket-noi-app-thong-minh-tich-hop-tich-dien-p193880760.html?spid=201655313
"Quạt trần có đèn trang trí, màu gỗ sang trọng, động cơ ĐC tiết kiệm điện, có điều khiển từ xa và hẹn giờ",2000000,2000000,0,0.0,0,0,N/A,N/A,Đại Việt Gold,,N/A,https://tiki.vn/quat-tran-co-den-trang-tri-mau-go-sang-trong-dong-co-dc-tiet-kiem-dien-co-dieu-khien-tu-xa-va-hen-gio-p137946463.html?spid=137946464
"Quạt đứng tích điện P2000 thông minh không dây, điều khiển từ xa có đèn ngủ, gấp gọn lưu trữ tiện lợi, linh hoạt xoay quay tự động, hàng chính hãng",1390000,1390000,0,4.8,6,14,N/A,N/A,ĐIỆN MÁY HTG,,N/A,https://tiki.vn/quat-dung-tich-dien-p2000-thong-minh-khong-day-dieu-khien-tu-xa-co-den-ngu-gap-gon-luu-tru-tien-loi-linh-hoat-xoay-quay-tu-dong-hang-chinh-hang-p262456545.html?spid=262456546
Quạt Điện Làm Mát Xiaomi Mini 4000mAh 4 Tốc Độ Gắn Tường Đa Năng Có Thể Sạc Lại Bằng Cổng USB Hàng nhập khẩu,274000,399000,31,1.0,1,1,N/A,N/A,MOKOEZ,,N/A,https://tiki.vn/quat-dien-lam-mat-xiaomi-mini-4000mah-4-toc-do-gan-tuong-da-nang-co-the-sac-lai-bang-cong-usb-p252794751.html?spid=252794753
"sải cánh 1m67 dài, Quạt trần 6 cánh có đèn Led trang trí, điều khiển từ xa, động cơ DC 6 số tiết kiệm điện",2100000,2100000,0,3.0,1,4,N/A,N/A,Đại Việt Gold,,N/A,https://tiki.vn/quat-tran-co-den-led-trang-tri-dieu-khien-tu-xa-dong-co-dc-6-so-tiet-kiem-dien-6-canh-va-sai-canh-1m67-p117213213.html?spid=117213214
"Quạt cầm tay mini siêu mát Rhino F301 tích điện với 3 mức độ gió, lưu lượng cao kèm dây treo - Hàng chính hãng",152640,249000,39,0.0,0,1,N/A,N/A,Rhino Official Store,,N/A,https://tiki.vn/quat-cam-tay-mini-sieu-mat-rhino-f301-tich-dien-voi-3-muc-do-gio-luu-luong-cao-kem-day-treo-hang-chinh-hang-p275943159.html?spid=275943161
Quạt sàn Rapido RWF-20AFM (Công suất 60W) - Hàng chính hãng - Điện áp: ~ 220V – 240V/ 50 Hz  - Công suất: 60W,741000,1197000,38,0.0,0,0,N/A,N/A,Edistributor,,N/A,https://tiki.vn/quat-san-rapido-rwf-20afm-cong-suat-60w-hang-chinh-hang-dien-ap-220v-240v-50-hz-cong-suat-60w-p274836388.html?spid=274836389
"Quạt tích điện mini để bàn phun sương hơi nước phù hợp gia đình, văn phòng, nhỏ gọn cầm tay, có pin, đèn ngủ - Hàng chính hãng VinBuy",320000,600000,47,5.0,2,8,N/A,N/A,VinBuy,,N/A,https://tiki.vn/quat-tich-dien-mini-de-ban-phun-suong-hoi-nuoc-phu-hop-gia-dinh-van-phong-nho-gon-cam-tay-co-pin-den-ngu-hang-chinh-hang-vinbuy-p262708158.html?spid=262708164
"Quạt tích điện nén đá lạnh mini XM Youpin Losky LT-S3213 siêu mát pin khỏe, sử dụng cầm tay để bàn đeo cổ, kèm đế giữ điện thoại - Hàng nhập khẩu",249000,249000,0,0.0,0,0,N/A,N/A,SMARTWATCH,,N/A,https://tiki.vn/quat-tich-dien-nen-da-lanh-mini-xm-youpin-losky-lt-s3213-sieu-mat-pin-khoe-su-dung-cam-tay-de-ban-deo-co-kem-de-giu-dien-thoai-hang-nhap-khau-p275813934.html?spid=275813936
"Quạt tích điện ông tây 2 trong 1, có đèn, 2 chế độ gió, kiêm sạc dự phòng gấp gọn - Hàng Chính hãng MINIIN (Giao màu ngẫu nhiên)",189050,199000,5,5.0,1,5,N/A,N/A,Smarthome29,,N/A,https://tiki.vn/quat-tich-dien-ong-tay-2-trong-1-co-den-2-che-do-gio-kiem-sac-du-phong-gap-gon-chinh-hang-miniin-giao-mau-ngau-nhien-p186351956.html?spid=186351957
"Quạt trần giấu cánh klasse 208Y, cánh cụp cánh xòe cao cấp, có đèn trang trí, động cơ DC tiết kiệm điện - Hàng chính hãng",1450000,1450000,0,0.0,0,0,N/A,N/A,Đại Việt Gold,,N/A,https://tiki.vn/quat-tran-giau-canh-canh-cup-canh-xoe-cao-cap-co-den-trang-tri-tang-dieu-khien-tu-xa-dong-co-dc-tiet-kiem-dien-p274915883.html?spid=274915884
Máy làm mát không khí MIDEA AAD10AR quạt hơi nước hơi đá Chạy êm không gây ồn Nhỏ gọn Tiết kiệm điện Hàng chính hãng,2590000,2590000,0,0.0,0,2,N/A,N/A,Itaipu,,N/A,https://tiki.vn/may-lam-mat-khong-khi-midea-aad10ar-quat-hoi-nuoc-hoi-da-chay-em-khong-gay-on-nho-gon-tiet-kiem-dien-hang-chinh-hang-p272244695.html?spid=272244696
"Quạt treo tường điện tử Mitomo FTT-60HE, sử dụng bạc đạn hoạt động siêu êm, công suất 60W mạnh mẽ - Hàng chính hãng",719000,1325000,46,0.0,0,0,N/A,N/A,MITOMO ELECTRONIC,,N/A,https://tiki.vn/quat-treo-tuong-dien-tu-mitomo-ftt-60he-su-dung-bac-dan-hoat-dong-sieu-em-cong-suat-60w-manh-me-hang-chinh-hang-p275671607.html?spid=275671609
"Quạt Tích Điện, Gấp Gọn Thương Hiệu Đức ELEGANT Có Remote Sử Dụng 8 Giờ, Sạc 2.5 Giờ Công Suất 14W - Hàng Chính Hãng",1890500,1990000,5,0.0,0,0,N/A,N/A,Telovietnam,,N/A,https://tiki.vn/quat-tich-dien-gap-gon-thuong-hieu-duc-elegant-co-remote-su-dung-8-gio-sac-2-5-gio-cong-suat-14w-hang-chinh-hang-p191034902.html?spid=192704815
Quạt Tích Điện Đối Lưu Xiaomi Smartmi  Gen 3 Pro Circulation Fan 【 Xoay 3D ◆ Dùng 40h Liên Tục ◆ AI Thông Minh】 - Hàng Nhập Khẩu,3500000,3500000,0,0.0,0,0,N/A,N/A,GIA DỤNG VIỆT,,N/A,https://tiki.vn/quat-tich-dien-doi-luu-xiaomi-smartmi-gen-3-pro-circulation-fan-xoay-3d-dung-40h-lien-tuc-ai-thong-minh-p258857120.html?spid=262792152
Quạt Tích Điện Gấp Gọn Elegant - Thương Hiệu Đức  Có Remote Sử Dụng 8 Giờ Sạc 2.5 Giờ Công Suất 14 W - Hàng Chính Hãng,1970000,3989000,51,0.0,0,4,N/A,N/A,HOMES STORE,,N/A,https://tiki.vn/quat-tich-dien-gap-gon-thuong-hieu-duc-elegant-co-remote-su-dung-8-gio-sac-2-5-gio-cong-suat-14w-hang-chinh-hang-p245782876.html?spid=191035232
"Quạt Điện Mini Cầm Tay Tích Điện Damas T9 - Thiết kế với 3 chế độ gió, đèn Led 7 màu siêu đẹp mắt, kiểu dáng nhỏ gọn tiện lợi, có thể cầm tay, để bàn tiện dụng - Hàng Chính Hãng",179000,350000,49,5.0,10,30,N/A,N/A,DAMAS Official Store,,N/A,https://tiki.vn/quat-dien-mini-cam-tay-tich-dien-damas-t9-thiet-ke-voi-3-che-do-gio-den-led-7-mau-sieu-dep-mat-kieu-dang-nho-gon-tien-loi-co-the-cam-tay-de-ban-tien-dung-hang-chinh-hang-p150852025.html?spid=150852027
"Quạt trần có đèn LED, có điều khiển từ xa, Động cơ ĐC 2 chiều tiết kiệm điện, 6 cấp gió mát nên rất phù hợp với Việt Nam",1700000,1700000,0,0.0,0,4,N/A,N/A,Đại Việt Gold,,N/A,https://tiki.vn/quat-tran-co-den-led-co-dieu-khien-tu-xa-dong-co-dc-2-chieu-tiet-kiem-dien-6-cap-gio-mat-nen-rat-phu-hop-voi-viet-nam-p77154016.html?spid=77154017
"Quạt mini để bàn, quạt USB tích điện cầm tay  3life - M109 : Thiết kế thông minh 3 tốc độ làm mát, chất liệu cao cấp bền bỉ, điều chỉnh 360 độ, không gây ồn, pin sạc 1200mah, dễ dàng mang theo sử dụng - hàng chính hãng",220000,299000,26,0.0,0,0,N/A,N/A,JIUMIII Store,,N/A,https://tiki.vn/quat-mini-de-ban-quat-usb-tich-dien-cam-tay-3life-m109-thiet-ke-thong-minh-3-toc-do-lam-mat-chat-lieu-cao-cap-ben-bi-dieu-chinh-360-do-khong-gay-on-pin-sac-1200mah-de-dang-mang-theo-su-dung-hang-chinh-hang-p251967277.html?spid=251967283
Quạt trần cánh lá KLasse mẫu mới 52KSA 265 - hàng chính hãng - 5 chao đèn - có điều khiển từ xa - Động cơ DC tiết kiệm điện,2150000,2150000,0,0.0,0,0,N/A,N/A,Đại Việt Gold,,N/A,https://tiki.vn/quat-tran-canh-la-klasse-mau-moi-52ksa-265-hang-chinh-hang-5-chao-den-co-dieu-khien-tu-xa-dong-co-dc-tiet-kiem-dien-p275388862.html?spid=275388867
"Quạt trần có đèn ba mầu ánh sáng có điều khiển từ xa, Động cơ ĐC 2 chiều tiết kiệm điện, 6 tốc độ gió trên điều khiển",1700000,1700000,0,0.0,0,0,N/A,N/A,Đại Việt Gold,,N/A,https://tiki.vn/quat-tran-co-den-ba-mau-anh-sang-co-dieu-khien-tu-xa-dong-co-dc-2-chieu-tiet-kiem-dien-6-toc-do-gio-tren-dieu-khien-p262087033.html?spid=262087041
Quạt Tích Điện-Tuần Hoàn Cao Cấp Model CFK-999 21.6W Điều Khiển Từ Xa Hàng Chính Hãng KALPEN-GIA DỤNG ĐỨC Bảo Hành 2 Năm,1990000,1990000,0,0.0,0,0,N/A,N/A,Kalpen Official Store,,N/A,https://tiki.vn/quat-tuan-hoan-khong-khi-da-nang-chinh-hang-kalpen-cfk-999-su-dung-lien-tuc-tu-5-24h-p275529991.html?spid=275530081
"Quạt Trần Trang Trí 6 cánh siêu mát , điều khiển từ xa , 6 tốc độ gió động cơ DC tiết kiệm điện , chế độ hút ẩm hút mùi",1750000,1750000,0,0.0,0,0,N/A,N/A,Đại Việt Gold,,N/A,https://tiki.vn/quat-tran-trang-tri-6-canh-sieu-mat-dieu-khien-tu-xa-6-toc-do-gio-dong-co-dc-tiet-kiem-dien-che-do-hut-am-hut-mui-p252583977.html?spid=252583981
"Quạt trần cánh lá, mẫu sang trọng, vừa trang trí và mát, êm, có điều khiển từ xa, động cơ DC tiết kiệm điện 6 tốc độ gió",2050000,2050000,0,0.0,0,0,N/A,N/A,Đại Việt Gold,,N/A,https://tiki.vn/quat-tran-canh-la-mau-sang-trong-vua-trang-tri-va-mat-em-co-dieu-khien-tu-xa-dong-co-dc-tiet-kiem-dien-6-toc-do-gio-p252676975.html?spid=251546677
"Quạt Mini Cầm Tay Damas Donut T9 Tích Điện Tiện Lợi Kèm Cáp Sạc - Tích Hợp Đèn Led Đổi Màu Lung Linh, Ảo Diệu - Tặng Chân Đế Thiết Kế Bánh Donut Giữ Quạt Để Bàn ( Đế Silicon Là Ngăn Để Cáp Sạc 0,5m)  - Hàng Chính Hãng",173880,300000,42,4.2,20,47,N/A,N/A,UniMart,,N/A,https://tiki.vn/quat-mini-cam-tay-damas-donut-t9-tich-dien-tien-loi-kem-cap-sac-tich-hop-den-led-doi-mau-lung-linh-ao-dieu-thiet-ke-chan-de-thiet-ke-banh-donut-giu-quat-de-ban-de-silicon-la-ngan-de-cap-sac-0-5m-hang-chinh-hang-p81209126.html?spid=81209128
"Quạt Tích Điện Deli - Sạc Usb Đa Năng - Hàng Chính Hãng - Mini, Cầm Tay, Kèm Đế Để Bàn Tiện Lợi - Có Thể Tháo Rời, Dễ Dàng Vệ Sinh - Ns916",379000,736200,49,0.0,0,1,N/A,N/A,Deli Official Store,,N/A,https://tiki.vn/quat-tich-dien-deli-sac-usb-da-nang-mini-cam-tay-kem-de-de-ban-tien-loi-co-the-thao-roi-de-dang-ve-sinh-ns916-p273040324.html?spid=273040326
"Quạt Trần Lõi Đồng INERTER  Nhiều Lựa Chọn Màu,Có 6 Cấp Độ Gió, 3 Chế Độ Đèn LED, động cơ DC tiết kiệm điện, có ĐK từ xa",1590000,1590000,0,0.0,0,0,N/A,N/A,Đại Việt Gold,,N/A,https://tiki.vn/quat-tran-loi-dong-inerter-nhieu-lua-chon-mau-co-6-cap-do-gio-3-che-do-den-led-dong-co-dc-tiet-kiem-dien-co-dk-tu-xa-p249672000.html?spid=249672004
"Quạt trần vân gỗ, mẫu tân cổ điển, cánh thép đúc, có đèn trang trí",2220000,2220000,0,0.0,0,0,N/A,N/A,Đại Việt Gold,,N/A,https://tiki.vn/quat-tran-van-go-mau-tan-co-dien-canh-thep-duc-co-den-trang-tri-p225237042.html?spid=225237043
"Quạt điều hòa hơi nước mini làm mát không khí để bàn nhỏ gọn, phun sương mạnh nhiều chế độ có bình đựng nước, nốt chạm cảm ứng, pin sạc tích điện, có đèn - Hàng chính hãng VinBuy",320000,600000,47,4.5,44,269,N/A,N/A,VinBuy,,N/A,https://tiki.vn/quat-hoi-nuoc-mini-dieu-hoa-khong-khi-de-ban-nho-gon-phun-suong-manh-nhieu-che-do-lam-mat-not-cham-cam-ung-pin-sac-tich-dien-co-binh-chua-nuoc-co-den-ngu-chinh-hang-vinbuy-p252062551.html?spid=252062557
"Quạt Tích Điện Thông Minh Xiaomi Smartmi Gen 3 Pro Công Nghệ Xoay 3D Ngang Dọc Gió AI Thông Minh Có Remote, Kết Nối App Công Suất 35 W- Hàng Quốc Tế",3150000,6299000,50,4.7,3,10,N/A,N/A,HOMES STORE,,N/A,https://tiki.vn/quat-tich-dien-khong-day-xiaomi-gen-3-pro-cong-nghe-xoay-3d-ngang-doc-su-dung-40-gio-lien-tuc-100-toc-do-gio-ai-thong-minh-co-remote-ket-noi-app-cong-suat-35-w-hang-quoc-te-p263020715.html?spid=205507017
"Quạt đứng điện tử có điều khiễn từ xa, hẹn giờ Mitomo FCE-60AEV, công suất 60W, động cơ dây đồng hàng chính hãng - Bảo hành 2 năm",749000,1399000,46,0.0,0,0,N/A,N/A,MITOMO ELECTRONIC,,N/A,https://tiki.vn/quat-dung-dien-tu-co-dieu-khien-tu-xa-hen-gio-mitomo-fce-60aev-cong-suat-60w-dong-co-day-dong-hang-chinh-hang-bao-hanh-2-nam-p276161830.html?spid=276161831
"Quạt Phun Sương Tích Điện Điều Hòa Mini L7 Youpin 2 tốc độ gió, phun sương nén lạnh siêu mát, điều khiển cảm ứng, pin dung lượng lớn - Hàng chính hãng",212000,212000,0,0.0,0,2,N/A,N/A,SMARTWATCH,,N/A,https://tiki.vn/quat-phun-suong-tich-dien-dieu-hoa-mini-l7-youpin-2-toc-do-gio-phun-suong-nen-lanh-sieu-mat-dieu-khien-cam-ung-pin-dung-luong-lon-hang-chinh-hang-p275104715.html?spid=275104716
"Quạt tích điện thông minh thế hệ mới kiêm đèn thắp sáng pin trâu 10000 mAh có thể treo, đứng, gấp gọn mang đi dã ngoại, picnic, bất kỳ đâu dễ dàng sạc được điện thoại - Hàng chính hãng",350000,350000,0,0.0,0,0,N/A,N/A,X Game,,N/A,https://tiki.vn/quat-tich-dien-thong-minh-the-he-moi-kiem-den-thap-sang-pin-trau-10000-mah-co-the-treo-dung-gap-gon-mang-di-da-ngoai-picnic-bat-ky-dau-de-dang-sac-duoc-dien-thoai-hang-chinh-hang-p274753781.html?spid=274753787
"Quạt Để Bàn Tích Điện Mini 3 Cấp Độ Gió Teement, Tích Hợp Đèn Ngủ Động Cơ Không Tiếng Ồn Pin Pin 1200mah , Điều Chỉnh Lên Xuống 360°- Hàng Chính Hãng",270000,270000,0,0.0,0,3,N/A,N/A,Venie,,N/A,https://tiki.vn/quat-de-ban-tich-dien-mini-3-cap-do-gio-teement-tich-hop-den-ngu-dong-co-khong-tieng-on-pin-pin-1200mah-dieu-chinh-len-xuong-360-hang-chinh-hang-p275959416.html?spid=275959420
"Quạt tuần hoàn không khí Elmich CFE-8791, làm mát diện rộng và làm mới không khí tới 20 lần/giờ, quạt tạo luồng gió tuần hoàn và điều hòa không khí trong phòng  - Hàng chính hãng",2200000,4555000,52,0.0,0,1,N/A,N/A,Tiki Trading,,N/A,https://tiki.vn/quat-tuan-hoan-khong-khi-elmich-cfe-8791-p275522845.html?spid=275522848
Quạt Sạc Tích Điện Mini Gấp Gọn Cầm Tay Comet CRF0904 3W Pin lithium-ion 3.7V 1200mAh Nhỏ Gọn Sạc USB Tiện Lợi hàng chính hãng,224100,249000,10,0.0,0,0,N/A,N/A,Sen Xanh,,N/A,https://tiki.vn/quat-sac-tich-dien-mini-gap-gon-cam-tay-comet-crf0904-3w-pin-lithium-ion-3-7v-1200mah-nho-gon-sac-usb-tien-loi-p276062537.html?spid=276062538
Quạt Kẹp Tích Điện Mini Để Bàn Kiêm Sạc Dự Phòng Yoobao F8 3in1 Có Đèn Led Pin 8000mah Dùng 14-33h Liên Tục - Hàng Chính Hãng,401721,500000,20,5.0,1,8,N/A,N/A,Minh Vy Store,,N/A,https://tiki.vn/quat-kep-tich-dien-mini-de-ban-kiem-sac-du-phong-yoobao-f8-3in1-co-den-led-pin-8000mah-dung-14-33h-lien-tuc-hang-chinh-hang-p271725091.html?spid=271725092
"Quạt tích điện DELADEP QDB07 để bàn hoặc treo tường xoay 120°, có điều khiển, điều chỉnh đa góc, có thể gấp gọn, 5 cánh 3 mức gió siêu mát - Hàng nhập khẩu",375000,375000,0,0.0,0,2,N/A,N/A,SMARTWATCH,,N/A,https://tiki.vn/quat-tich-dien-deladep-qdb07-de-ban-hoac-treo-tuong-xoay-120-co-dieu-khien-dieu-chinh-da-goc-co-the-gap-gon-5-canh-3-muc-gio-sieu-mat-hang-nhap-khau-p275630365.html?spid=275630369
"Quạt đứng Toshiba F-LSD10(H)VN - Màu Xám - Điều khiển từ xa núm xoay vô cực - 9 cánh - DC inverter tiết kiệm điện 70% - 26 tốc độ gió - Màn hình LED hiển thị - Hàng chính hãng, bảo hành 12 tháng, chất lượng Nhật Bản",1749000,2090000,16,5.0,2,7,N/A,N/A,Gia Dụng Lạc Khải,,N/A,https://tiki.vn/quat-dung-toshiba-f-lsd10-h-vn-mau-xam-dieu-khien-tu-xa-num-xoay-vo-cuc-9-canh-dc-inverter-tiet-kiem-dien-70-26-toc-do-gio-man-hinh-led-hien-thi-hang-chinh-hang-bao-hanh-12-thang-cha-t-luo-ng-nha-t-ba-n-p272885545.html?spid=272885546
"Quạt Tích Điện Không Dây XIAOMI Smartmi Gen 3 Pro, Sử Dụng 40 Giờ Liên Tục 100 Tốc Độ Gió AI Thông Minh, Có Remote, Kết Nối App Công Suất 35W- Hàng Chính Hãng",3500000,3500000,0,1.0,1,2,N/A,N/A,GIA DỤNG VIỆT,,N/A,https://tiki.vn/quat-tich-dien-khong-day-xiaomi-smartmi-gen-3-pro-su-dung-40-gio-lien-tuc-100-toc-do-gio-ai-thong-minh-co-remote-ket-noi-app-cong-suat-35w-hang-chinh-hang-p184956843.html?spid=201655294
"Quạt Đứng Rapido RWF-20AHD - Có Chức Năng REMOTE Điều Khiển Từ Xa - Hàng Chính Hãng - Bảo Hành 12 Tháng - Cao Cấp, Siêu Êm, Kích Thước 50cm, Điều Khiển Cơ, Điện Tử",860000,1215000,29,0.0,0,0,N/A,N/A,Edistributor,,N/A,https://tiki.vn/quat-dung-rapido-rwf-20ahd-co-chuc-nang-remote-dieu-khien-tu-xa-hang-chinh-hang-bao-hanh-12-thang-cao-cap-sieu-em-kich-thuoc-50cm-dieu-khien-co-dien-tu-p275159313.html?spid=275159314
"Quạt Sạc Tích Điện Để Bàn Đa Năng COMET CRF1406 6W, 3 Cấp Độ Gió, Có Đèn LED, 2 pin rời 18650 Lithium 1200mAh Để Bàn Văn Phòng - Hàng chính hãng",413100,459000,10,0.0,0,1,N/A,N/A,Sen Xanh,,N/A,https://tiki.vn/quat-sac-tich-dien-de-ban-da-nang-comet-crf1406-6w-3-cap-do-gio-co-den-led-2-pin-roi-18650-lithium-1200mah-de-ban-van-phong-hang-chinh-hang-p276062451.html?spid=276062452
Quạt điện lưu thông không khí MIDEA Tạo dòng khí đối lưu thông gió trong phòng 3 Mức gió Hẹn giờ tắt Thiết kế 2 trong 1 Có điều khiển từ xa Hàng chính hãng,1990000,1990000,0,0.0,0,0,N/A,N/A,Itaipu,,N/A,https://tiki.vn/quat-dien-luu-thong-khong-khi-midea-tao-dong-khi-doi-luu-thong-gio-trong-phong-3-muc-gio-hen-gio-tat-thiet-ke-2-trong-1-co-dieu-khien-tu-xa-hang-chinh-hang-p272123863.html?spid=272123865
"Quạt Tích Điện Không Dây XIAOMI Gen 3 Pro Công Nghệ Xoay 3D Ngang Dọc, Sử Dụng 40 Giờ Liên Tục 100 Tốc Độ Gió AI Thông Minh Có Remote, Kết Nối App Công Suất 35 W- Hàng Quốc Tế",3500000,3500000,0,0.0,0,1,N/A,N/A,GIA DỤNG VIỆT,,N/A,https://tiki.vn/quat-tich-dien-khong-day-xiaomi-smartmi-gen-3-pro-xoay-3d-ngang-doc-su-dung-40-gio-lien-tuc-100-toc-do-gio-ai-thong-minh-co-remote-ket-noi-app-cong-suat-35w-hang-chinh-hang-p205507016.html?spid=262792649
